"date","pressure_average(hPa)","pressure_sea_level(hPa)","precipitation_sum(mm)","precipitation_max_1hour(mm)","precipitation_max_10minutes(mm)","temperature_average(℃)","temperature_max(℃)","temperature_min(℃)","humidity_average(%)","humidity_min(%)","wind_average_speed(m/s)","wind_max_speed(m/s)","wind_max_speed_direction(m/s)","wind_max_instantaneous_speed(m/s)","wind_max_instantaneous_direction(m/s)","sunshine_duration_(h)","snow_fall(cm)","snow_depth(cm)","weatherdaytime (06:00-18:00)","weathernighttime (18:00-06:00)","block_no","Source_Sheet"
2022-07-20,994.5,1003,0,0,0,26.7,31.7,22.9,84,66,3.4,9.8,"南南西",14.6,"南南西",11.6,NA,NA,NA,NA,"47675","47675_2022_7"
2022-07-21,997,1005.6,0,0,0,26.2,30,22.3,89,77,2.2,4.9,"南南西",8.3,"南南西",2.2,NA,NA,NA,NA,"47675","47675_2022_7"
2022-07-22,992.6,1001.1,20.5,20.5,12.5,27.1,30,24.8,93,80,5.7,8.4,"南南西",14.6,"西南西",5.6,NA,NA,NA,NA,"47675","47675_2022_7"
2022-07-23,994.2,1002.7,0,0,0,26.6,28.9,24.4,82,70,6.5,8.9,"南南西",13.1,"南",13,NA,NA,NA,NA,"47675","47675_2022_7"
2022-07-24,999.9,1008.4,0,0,0,27,30.2,24.7,81,62,4.8,7.4,"南南西",10.5,"南西",11.6,NA,NA,NA,NA,"47675","47675_2022_7"
2022-07-25,1002.2,1010.8,24,21,10.5,27.1,31.6,25.2,91,73,4.3,7.5,"南南東",11.6,"南南東",5.8,NA,NA,NA,NA,"47675","47675_2022_7"
2022-07-26,1002.8,1011.4,6,3,1.5,27.2,30.6,25.4,92,79,5.7,8,"南",13.6,"南",3.5,NA,NA,NA,NA,"47675","47675_2022_7"
2022-07-27,1004.5,1013.1,2.5,1.5,0.5,27.8,31,24.4,89,76,4.9,7.3,"南西",11.7,"南西",10.7,NA,NA,NA,NA,"47675","47675_2022_7"
2022-07-28,1006.4,1014.9,0,0.5,0,27.9,31.3,25.8,87,74,4.4,6.4,"南西",9.3,"南西",11.2,NA,NA,NA,NA,"47675","47675_2022_7"
2022-07-29,1008.1,1016.6,2,2,1.5,28.3,31.7,25.3,86,67,4.5,6.8,"南南西",9.8,"南南西",12,NA,NA,NA,NA,"47675","47675_2022_7"
2022-07-30,1007.2,1015.7,0,0,0,28.3,31.4,26.2,89,74,4.8,7.7,"南南西",10.4,"南南西",10.4,NA,NA,NA,NA,"47675","47675_2022_7"
2022-07-31,1005.7,1014.3,0,0,0,28.4,31.3,26.5,88,77,5.5,7.7,"南南西",11.8,"南南西",11.2,NA,NA,NA,NA,"47675","47675_2022_7"
2022-07-01,1011.3,1015.9,0,0,0,26.9,29.4,24.8,85,75,4.8,8,"西南西",13.2,"西南西",13.2,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-02,1010.7,1015.3,0,0,0,26.4,29.2,24.1,90,79,3.7,6.3,"西",9.6,"南西",2.6,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-03,1008.4,1012.9,0,0,0,27,29.7,25.3,92,84,5.1,8.2,"西南西",12.6,"西南西",2.6,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-04,1006.8,1011.4,9,3.5,1.5,25.4,27,23.9,94,87,4.4,7.5,"西",12.3,"南西",0,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-05,1005,1009.6,67,24,7,24.7,25.7,23.8,94,87,4.8,7.9,"南南西",15.6,"南西",0,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-06,1001.1,1005.6,13.5,8,4,25.1,27.7,23.7,92,81,5.1,8,"西",13.7,"北北西",1.3,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-07,1005,1009.6,0,0,0,24.5,26.3,23.5,86,81,5.6,8.6,"北東",10.8,"北東",8.8,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-08,1002.6,1007.2,0,0,0,24.3,26.9,22.6,83,71,3.5,8.6,"北東",10.8,"北東",6.6,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-09,999.9,1004.5,7,5,3,25,28.1,22.4,90,83,3.2,6.2,"南西",10.6,"南西",1.4,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-10,1002.4,1006.9,0,0,0,25.9,29.2,23.2,86,72,2.1,5.2,"東南東",9,"南東",5.9,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-11,1003.7,1008.2,0,0,0,25.3,28.3,22.2,91,83,2.3,3.9,"東",5.8,"東",12.4,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-12,1003,1007.6,0,0,0,25.5,28.1,22.3,91,81,2,4.7,"南西",6.9,"南西",5.8,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-13,1000.2,1004.8,50,24.5,8.5,24.7,26.4,23.2,96,87,2.6,6,"東",9.6,"東",0.1,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-14,999.3,1003.8,1.5,1,0.5,24.7,26.2,24,95,88,4.9,9.4,"北東",11.4,"北東",0.1,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-15,997.5,1002,14.5,7,4.5,25.3,27.1,23.4,95,85,2.1,5.6,"西",10.5,"南南西",1,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-16,998.6,1003.1,22.5,7,5,25,27.4,22.4,93,79,3.1,8.3,"西",12.3,"西",0,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-17,996.9,1001.4,6.5,3,1,26.2,29.1,20.6,87,80,5.6,8.9,"南南東",16.9,"南南東",9.1,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-18,1001,1005.5,0,0,0,27.5,29.3,26.4,85,76,6.4,9.3,"西南西",15.8,"西",7.3,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-19,1000.1,1004.6,20,10.5,5,27.7,29.4,25.4,93,87,6.9,10.2,"西南西",18.3,"西",1,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-20,999.1,1003.6,0,0,0,27.4,29.2,26,84,76,6.8,10.4,"西南西",17.6,"西南西",11.4,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-21,1000.9,1005.5,0,0,0,26.5,30.4,23.2,89,76,1.8,4.3,"北東",6.3,"南南西",9.2,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-22,997.4,1001.9,0,0,0,27.8,30.7,24.7,89,84,4.2,6.8,"南西",12.9,"南西",7.3,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-23,999,1003.5,0,0,0,27.2,28.7,25.7,79,67,5.5,9,"西南西",14.2,"西南西",13.6,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-24,1004.1,1008.7,0,0,0,26.9,29.7,23.9,84,71,3.3,6.6,"西",10.9,"西",12.3,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-25,1006.3,1010.8,10.5,3,3,27,29,24.7,91,82,2.2,4.5,"南南東",9.5,"南南東",1.1,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-26,1006.8,1011.3,2,1.5,0.5,28,30.7,26.3,84,73,4.4,7.7,"南",15.5,"南南西",8.7,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-27,1008.7,1013.2,0,0,0,27.7,30.7,23.9,84,67,2.5,6.6,"西南西",10.3,"西",10.1,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-28,1010.5,1015.1,0,0,0,27,31.5,23.5,88,67,2,6,"北東",7.7,"北東",10.2,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-29,1012.2,1016.8,0,0,0,27.1,30.7,24.2,87,70,1.9,3.9,"東",6.5,"西南西",8.7,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-30,1011.4,1015.9,0,0,0,28,30.8,24.5,86,72,3.3,6.4,"西",11,"西",13,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-31,1009.9,1014.4,0,0,0,28.6,30.5,27.3,87,80,5.3,7.9,"西南西",12.9,"西南西",11.8,NA,NA,NA,NA,"47677","47677_2022_7"
2022-07-01,999.6,1017,0,0,0,25.2,28.5,23.8,95,81,2.6,4.6,"西南西",7.7,"西南西",13.2,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-02,999.3,1016.8,0,0,0,24.5,25,23.9,99,94,1.7,2.9,"南南西",5.5,"南",0,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-03,996.4,1013.7,0,0,0,25.6,26.8,24.9,99,94,2.7,3.8,"南西",7.3,"南南西",0.5,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-04,995,1012.4,41,20,9.5,24.3,25.8,22.6,100,92,3,5.9,"東",8.9,"南西",0.4,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-05,993.4,1010.8,152.5,55,14.5,24.5,25.4,22.9,100,97,4.6,12.3,"南",22.2,"南",0,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-06,988.5,1005.8,99.5,37,9.5,25.1,28.3,23.1,93,67,4.5,10.3,"西",21.4,"南西",5.3,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-07,991.3,1008.7,3,2,1,23.4,26.3,22.3,94,84,5.9,8.8,"北東",12.9,"北東",5.9,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-08,989.5,1006.8,0,0,0,23.6,26.5,21.8,87,74,4,8.1,"北東",11.6,"北東",3.5,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-09,988,1005.3,0,0,0,24,26.9,22.1,95,87,3.1,5.1,"南",9.7,"南",3.9,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-10,989.6,1006.8,0,0,0,25.3,30.5,23.1,91,67,2.5,5.9,"南南東",9.9,"南南西",5.8,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-11,990.7,1007.9,0,0,0,25.1,28.7,22.8,91,75,2.3,4.5,"北東",6.5,"北北東",8.5,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-12,990.6,1007.9,1,1,0.5,24.5,28.2,22.5,93,80,1.9,4.5,"西南西",6.9,"南西",7.7,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-13,987.7,1004.9,0,0,0,24.8,29.9,23.3,95,80,2.5,4.6,"西南西",7.6,"南南西",4.9,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-14,986,1003.2,4,2,2,24.7,26.9,22.9,97,82,2.4,4.7,"北北東",7.4,"北北東",0.2,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-15,985.6,1002.9,2,1,0.5,24.3,25.9,23.3,98,87,3.1,6.2,"南南東",10.1,"南西",1.8,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-16,986.8,1004.1,17,7.5,1.5,23.8,26.3,22.2,97,81,4.7,9.9,"南南東",15.5,"南南西",1.1,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-17,985.9,1003.2,14.5,6.5,4,23.8,26.8,21.1,99,85,5,10.1,"南南東",15.6,"南南東",2.5,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-18,990.1,1007.4,0,0,0,24.7,26.2,23.8,100,95,4.6,6,"南南西",12.6,"南南西",3.6,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-19,989.7,1007,0,0,0,25.3,26.2,24.4,100,98,5.4,7.5,"南南西",16.2,"南南西",0,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-20,988.2,1005.3,0,0,0,26.7,29.7,24.3,90,70,4.1,7.9,"南西",14.2,"南西",7.3,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-21,988.9,1006,0,0,0,26.6,30.3,24.8,91,74,2.4,5,"南南東",8.4,"南東",11.8,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-22,986.2,1003.4,0,0,0,25.9,27.2,24.9,99,94,4,5.9,"南南西",13.3,"南南西",2.5,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-23,987.8,1004.9,0,0,0,26.1,29.5,24.6,93,77,3.7,5.2,"西南西",9.5,"南南西",5.7,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-24,992.1,1009.3,0,0,0,26.2,30.6,24.2,92,69,3.1,6.3,"南",12.4,"南",9.3,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-25,993.9,1011.1,1,1,1,26.7,29.5,24.4,92,82,5.8,7.8,"南南東",15.2,"南",6,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-26,994.9,1012.1,1,1,0.5,26.5,30.1,24.7,92,78,5.3,8.1,"南",16.4,"南南西",8.2,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-27,996.3,1013.6,0,0,0,26.9,30.8,24.7,88,72,2.7,5.8,"南南東",9.4,"南南西",9.5,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-28,997.9,1015.1,0,0,0,27.5,32.7,24.1,85,63,2.6,4.4,"南南東",8.9,"南南西",8.6,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-29,999.7,1016.9,0,0,0,27.7,32.6,25.3,86,63,3.1,6.5,"南南東",10.7,"南南東",12.6,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-30,999.2,1016.5,0,0,0,27.5,31.7,25.2,89,70,2.6,5.8,"南南東",9.1,"南南東",12.8,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-31,998.2,1015.4,0,0,0,27.2,30.7,25.3,90,74,2.5,4.5,"南西",6.8,"西南西",13.1,NA,NA,NA,NA,"47678","47678_2022_7"
2022-07-01,1014.8,1015.7,7.5,3.5,3,28,30.3,25.4,90,80,2.8,6.9,"南東",11.4,"東南東",6.7,NA,NA,"曇時々雨一時晴","晴一時雨","47971","47971_2022_7"
2022-07-02,1015.2,1016.1,0,0,0,28.6,30.6,27.3,89,79,2.4,4.5,"東南東",7.8,"南東",8.7,NA,NA,"晴","晴","47971","47971_2022_7"
2022-07-03,1013.6,1014.5,0,0,0,28.5,31.5,26.3,83,68,1.7,3.6,"東北東",5.3,"東北東",12,NA,NA,"晴","晴","47971","47971_2022_7"
2022-07-04,1012.6,1013.5,2.5,2.5,2.5,28.5,31.6,26,87,73,1.6,4.3,"南南東",5.3,"南南東",7.4,NA,NA,"晴","曇時々晴一時雨","47971","47971_2022_7"
2022-07-05,1013.2,1014.1,8,5,4.5,27.7,30.8,24.6,90,73,1.5,4.7,"西北西",7.6,"西北西",6.6,NA,NA,"晴後曇時々雨","曇後一時雨一時晴","47971","47971_2022_7"
2022-07-06,1012.5,1013.4,0,0,0,28.7,31.5,25.7,85,73,2.7,6.2,"南南西",8.4,"南南西",10.7,NA,NA,"晴時々曇一時雨","曇後時々雨一時晴","47971","47971_2022_7"
2022-07-07,1009.3,1010.2,6,5.5,4,28.6,30.6,25.1,85,77,5.3,8.1,"南南西",12.1,"南南西",5.8,NA,NA,"曇後雨時々晴","雨時々曇","47971","47971_2022_7"
2022-07-08,1005.7,1006.6,47.5,30,15,26.5,28.5,23.3,90,81,3.8,9.8,"南南西",15.6,"南南西",2.2,NA,NA,"曇時々大雨","曇時々晴","47971","47971_2022_7"
2022-07-09,1006,1006.9,5.5,2.5,2,28,30.7,24.4,86,72,3.3,7.7,"南南東",13.5,"南南東",6.4,NA,NA,"曇一時晴後時々雨","曇時々雨","47971","47971_2022_7"
2022-07-10,1007.7,1008.6,0,0,0,28.1,30,26.8,88,79,5.8,11.5,"南南西",17.9,"南南西",3.3,NA,NA,"曇時々雨","曇時々雨","47971","47971_2022_7"
2022-07-11,1009.2,1010.1,0,0,0,28.9,30.3,28,87,78,6,8.9,"南南西",14.3,"南南西",10.3,NA,NA,"晴時々曇","晴後曇一時雨","47971","47971_2022_7"
2022-07-12,1008.7,1009.6,0,0,0,28.7,30.5,27.5,90,82,4.5,7.9,"南南西",11.8,"南南西",9.8,NA,NA,"晴時々曇","曇時々雨","47971","47971_2022_7"
2022-07-13,1007.3,1008.2,8.5,7,3,28.4,30.5,26.3,91,79,5,8.8,"南南西",15.3,"南",5.6,NA,NA,"曇時々雨","曇後一時雨","47971","47971_2022_7"
2022-07-14,1005.9,1006.8,2.5,2,0.5,28.1,29.4,25.8,92,85,5.8,10.9,"南南西",15.3,"南南西",1.4,NA,NA,"曇後一時雨","曇後一時雨","47971","47971_2022_7"
2022-07-15,1007.3,1008.2,1,1,1,28.6,30,27.2,90,83,4.7,6.9,"南南西",10.7,"南南西",7,NA,NA,"曇後時々晴","曇時々晴後雨","47971","47971_2022_7"
2022-07-16,1009.9,1010.8,31.5,24.5,16,27.8,30,24.2,91,83,4.5,8.6,"南南西",16,"南南西",3.5,NA,NA,"雨時々曇","曇時々晴一時雨","47971","47971_2022_7"
2022-07-17,1012.3,1013.2,3.5,1.5,1.5,28.7,30.2,26.3,91,80,4.3,7.9,"南",17.1,"南",3.9,NA,NA,"曇時々雨一時晴","曇後一時雨","47971","47971_2022_7"
2022-07-18,1014,1014.9,3,3,3,28.9,30.3,27.5,92,83,2.9,5,"南",9.2,"南",8.6,NA,NA,"曇時々晴一時雨","晴時々曇","47971","47971_2022_7"
2022-07-19,1013.9,1014.8,0,0,0,28.6,30.7,27.1,91,80,1.8,4.2,"南南西",6.5,"南",10.3,NA,NA,"晴後時々曇","晴","47971","47971_2022_7"
2022-07-20,1012,1012.9,0,0,0,28.9,30.4,27,89,82,2.8,4.9,"南南東",7.8,"南南東",9.3,NA,NA,"晴","晴","47971","47971_2022_7"
2022-07-21,1009.4,1010.3,8.5,6,3.5,28.6,30.5,25.6,92,84,3.2,5.5,"南南東",9.8,"南南東",4.2,NA,NA,"晴後曇一時雨","雨時々曇","47971","47971_2022_7"
2022-07-22,1008.1,1009,20,8.5,4,27.8,29.7,25.3,92,82,2.9,5.8,"南南西",10.8,"南南東",3.8,NA,NA,"晴一時雨後曇","晴後曇一時雨","47971","47971_2022_7"
2022-07-23,1008.5,1009.4,0.5,0.5,0.5,28.6,31,26.9,88,77,4.3,8.4,"南南東",12.9,"南南東",8.8,NA,NA,"晴後時々雨一時曇","晴後雨時々曇","47971","47971_2022_7"
2022-07-24,1010.4,1011.3,1,0.5,0.5,28.9,30.5,27.3,90,80,6.9,10.1,"南東",13.8,"南東",9.9,NA,NA,"晴後雨時々曇","曇時々雨","47971","47971_2022_7"
2022-07-25,1012.9,1013.8,0.5,0.5,0.5,29,30.9,28.1,89,76,4.1,8,"南東",12.6,"南東",2.6,NA,NA,"雨後曇一時晴","晴後一時雨一時曇","47971","47971_2022_7"
2022-07-26,1011.3,1012.2,0.5,0.5,0.5,28.8,31.2,26.2,88,76,2.5,6,"東南東",9.5,"南東",6.4,NA,NA,"晴時々雨","晴後時々雨一時曇","47971","47971_2022_7"
2022-07-27,1010.3,1011.2,4,2.5,2.5,28.1,29.7,26.6,88,78,4.1,11.2,"南東",17.2,"南東",7.5,NA,NA,"晴後曇時々雨","曇時々雨","47971","47971_2022_7"
2022-07-28,1012,1012.9,0,0.5,0,28.4,29.9,26.3,87,79,5.5,8.8,"東南東",16.6,"南東",6.9,NA,NA,"曇時々雨一時晴","曇後時々雨","47971","47971_2022_7"
2022-07-29,1014.1,1015,0.5,0.5,0.5,28.7,30.6,25.6,89,82,4.6,10.3,"南東",16.3,"南南東",9.3,NA,NA,"曇時々晴","曇","47971","47971_2022_7"
2022-07-30,1014.1,1015,0,0,0,28.5,30.1,27.2,91,83,2.6,4.7,"東北東",8.3,"東北東",0.5,NA,NA,"曇時々雨","晴時々曇","47971","47971_2022_7"
2022-07-31,1013.6,1014.5,0,0,0,28.8,31.3,26.7,85,75,2.5,4.5,"東北東",8,"東北東",9.8,NA,NA,"晴後時々雨","晴一時雨","47971","47971_2022_7"
2022-07-01,1015.8,1016.8,0,0,0,29.1,31.1,26.5,82,71,4,7.2,"東",9.8,"東",12.7,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-02,1014.5,1015.5,0,0,0,29.2,32.2,27.7,79,70,3.9,5.8,"東",7.9,"東",11.5,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-03,1012.8,1013.8,0,0,0,29.3,32.3,27.8,78,68,3.9,6.1,"東",9.3,"東",12.5,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-04,1012.8,1013.8,0,0,0,29.2,32.2,26.7,78,67,4.8,8.4,"東",10.1,"東",11.6,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-05,1013.7,1014.7,9.5,9,6,28.3,32.1,24.4,82,69,4.7,10.3,"東",12.9,"東",10.9,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-06,1014.2,1015.2,2.5,2.5,2.5,28.9,32.6,25.4,82,64,4.2,7.2,"東",10.3,"南東",12.2,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-07,1012.6,1013.6,20.5,13.5,13,28.2,32.5,25.5,86,69,4.1,9.4,"南南西",14.1,"南南西",7.9,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-08,1011.3,1012.3,1.5,1.5,1.5,29,32.2,25.7,81,68,3.8,7,"南南西",11.5,"南",11.4,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-09,1012.6,1013.6,0,0,0,29.4,32.5,27.4,79,67,3.5,6.1,"南東",10.6,"南東",12,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-10,1014.3,1015.3,5,3.5,3.5,29.3,32.6,25.8,77,64,3.7,6.8,"南東",9.7,"東",13,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-11,1014.5,1015.5,0.5,0.5,0.5,29.3,32.3,27.3,76,64,3.2,4.6,"南東",6.7,"南東",12,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-12,1012.9,1013.9,0,0,0,29.4,32.7,26.4,76,63,3.4,5.7,"南西",8.3,"西南西",12,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-13,1011.5,1012.5,0,0,0,29.8,33.1,27.4,77,66,4.4,7,"南西",9.7,"西南西",11,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-14,1011.5,1012.5,0,0,0,30,33.4,28,75,63,4.4,6.6,"南南西",9.4,"南西",12.4,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-15,1013.4,1014.4,0,0,0,29.9,33.5,26.6,76,61,3.2,5.5,"南南西",7.7,"南",12.1,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-16,1015.6,1016.6,0.5,0.5,0.5,30,33.7,28.1,77,63,2.8,4.6,"西南西",8.6,"南西",10.2,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-17,1015.7,1016.7,0,0,0,30.2,32.6,28.6,77,66,4.1,5.2,"東北東",7.4,"東北東",12.2,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-18,1014.4,1015.4,0,0,0,30.5,34,28.9,76,64,3.5,5.5,"北東",8.8,"北東",12.4,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-19,1011.7,1012.7,0.5,0.5,0.5,30.3,33,28.9,74,62,5.7,8,"北北東",10.5,"北北東",10.6,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-20,1009.2,1010.2,8,4.5,4.5,28.3,30.9,26.1,84,72,4.2,8.2,"北北東",12.9,"北北東",5.2,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-21,1010,1011,0.5,0.5,0.5,28.1,30.4,26.7,85,77,1.7,6.5,"東南東",10.9,"東南東",1.8,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-22,1012.1,1013.1,6.5,5.5,5.5,29.3,33,27,82,69,3.2,7,"南南西",14.3,"南南西",10,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-23,1013.5,1014.5,7,6,2.5,28.8,31.2,26.4,84,71,2.9,5.1,"南南西",9.9,"西南西",3.5,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-24,1014,1015,0.5,0.5,0.5,28.9,32.1,25.7,80,68,4.3,8.5,"東",10.4,"東",8.4,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-25,1014.6,1015.6,11.5,9.5,7.5,27.8,29.7,24.5,82,74,5.7,9.7,"東",14.8,"南東",4.6,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-26,1014.3,1015.3,1.5,1.5,1,28.9,32.4,26.7,80,70,6.1,10.7,"東",18.1,"東南東",6.6,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-27,1014.7,1015.7,1,1,1,29.7,32.6,27.1,78,66,7.8,10.2,"東",16.6,"東",11.3,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-28,1014.6,1015.6,3,1.5,1.5,29.4,31.4,26.8,80,71,6.2,9.3,"東",13.1,"東",10.5,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-29,1014,1015,5.5,5.5,5.5,29.1,31,26.2,82,72,5.1,8.5,"東",10.6,"東",12.1,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-30,1012.7,1013.7,0,0,0,29.4,31.5,27.6,79,70,3.5,5.7,"南東",8.7,"東",10.1,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-31,1012.9,1013.9,2,1.5,1,29.1,31.8,26.7,79,68,1.9,6.4,"東南東",9.8,"東南東",10.5,NA,NA,NA,NA,"47991","47991_2022_7"
2022-07-01,654.3,NA,NA,NA,NA,7.6,11.3,5.3,64,20,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-02,653.9,NA,NA,NA,NA,7.6,11.5,5,80,19,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-03,650.3,NA,NA,NA,NA,4.4,6.5,3.6,99,80,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-04,648.4,NA,NA,NA,NA,4.2,5.3,2.7,100,100,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-05,647.1,NA,NA,NA,NA,5.2,7,3.5,99,88,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-06,646.2,NA,NA,NA,NA,5.4,10.7,3,88,62,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-07,646.8,NA,NA,NA,NA,4.4,8.4,2.5,88,60,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-08,644.6,NA,NA,NA,NA,3.7,6.6,1.9,86,32,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-09,643.5,NA,NA,NA,NA,5.7,10.3,2.5,84,47,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-10,646,NA,NA,NA,NA,6.1,11.4,2.1,96,77,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-11,648.2,NA,NA,NA,NA,8,10.8,5.4,83,64,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-12,646.5,NA,NA,NA,NA,5.5,8.1,3.7,99,85,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-13,644.8,NA,NA,NA,NA,5.9,10.3,3.1,92,67,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-14,644,NA,NA,NA,NA,6.1,10.8,4,92,37,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-15,642.7,NA,NA,NA,NA,5,7.2,2.3,90,21,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-16,641.8,NA,NA,NA,NA,3.6,4.9,1.9,99,72,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"47639","47639_2022_7"
2022-07-17,641.4,NA,NA,NA,NA,4,5.6,1,98,74,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,"47639","47639_2022_7"
